SITE,TRANSECT,YEAR,SP_CODE,mean_wet_weight,median_dry_weight,median_wet_weight,mean_dry_weight,NETWORK,PI,QUAD,SIDE,COUNT,AREA,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NOTES,geometry,transect_mean_wet_weight,transect_median_dry_weight,transect_median_wet_weight,transect_mean_dry_weight
NE Appledore,Broadway and 42nd,2015,AGCL,21.724079981178914,NA,19.6675861529132,NA,KEEN ONE,Byrnes,24,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6110799871385, 42.992189945653)",65.17223994353674,NA,59.00275845873959,NA
NE Appledore,Broadway and 42nd,2015,AGCL,21.724079981178914,NA,19.6675861529132,NA,KEEN ONE,Byrnes,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6110799871385, 42.992189945653)",21.724079981178914,NA,19.6675861529132,NA
NE Appledore,Broadway and 42nd,2015,AGCL,21.724079981178914,NA,19.6675861529132,NA,KEEN ONE,Byrnes,40,I,5,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6110799871385, 42.992189945653)",108.62039990589457,NA,98.337930764566,NA
NE Appledore,Broadway and 42nd,2015,AGCL,21.724079981178914,NA,19.6675861529132,NA,KEEN ONE,Byrnes,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.6110799871385, 42.992189945653)",43.44815996235783,NA,39.3351723058264,NA
NE Appledore,Broadway and 42nd,2015,ALES,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-70.6110799871385, 42.992189945653)",NA,NA,NA,NA
NE Appledore,Broadway and 42nd,2015,LADI,26.4924163261173,NA,26.4924163261173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-70.6110799871385, 42.992189945653)",NA,NA,NA,NA
NE Appledore,Broadway and 42nd,2015,SL,88.82116992397506,6.888331276951124,83.4802336593605,6.888331276951124,KEEN ONE,Byrnes,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6110799871385, 42.992189945653)",0,0,0,0
NE Appledore,Broadway and 42nd,2015,SL,88.82116992397506,6.888331276951124,83.4802336593605,6.888331276951124,KEEN ONE,Byrnes,16,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6110799871385, 42.992189945653)",266.4635097719252,20.664993830853373,250.44070097808148,20.664993830853373
NE Appledore,Broadway and 42nd,2015,SL,88.82116992397506,6.888331276951124,83.4802336593605,6.888331276951124,KEEN ONE,Byrnes,24,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6110799871385, 42.992189945653)",532.9270195438504,41.329987661706745,500.88140195616296,41.329987661706745
NE Appledore,Broadway and 42nd,2015,SL,88.82116992397506,6.888331276951124,83.4802336593605,6.888331276951124,KEEN ONE,Byrnes,32,O,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6110799871385, 42.992189945653)",355.28467969590025,27.553325107804497,333.920934637442,27.553325107804497
NE Appledore,Broadway and 42nd,2015,SL,88.82116992397506,6.888331276951124,83.4802336593605,6.888331276951124,KEEN ONE,Byrnes,40,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6110799871385, 42.992189945653)",177.64233984795013,13.776662553902248,166.960467318721,13.776662553902248
NE Appledore,Broadway and 42nd,2015,SL,88.82116992397506,6.888331276951124,83.4802336593605,6.888331276951124,KEEN ONE,Byrnes,8,I,4,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.6110799871385, 42.992189945653)",355.28467969590025,27.553325107804497,333.920934637442,27.553325107804497
NE Appledore,Broadway and 42nd,2016,SL,23.970617684212403,1.760556799546775,15.9690155377731,1.760556799546775,KEEN ONE,Byrnes,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61057, 42.99184)",0,0,0,0
NE Appledore,Broadway and 42nd,2016,SL,23.970617684212403,1.760556799546775,15.9690155377731,1.760556799546775,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61057, 42.99184)",0,0,0,0
NE Appledore,Broadway and 42nd,2016,SL,23.970617684212403,1.760556799546775,15.9690155377731,1.760556799546775,KEEN ONE,Byrnes,24,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61057, 42.99184)",23.970617684212403,1.760556799546775,15.9690155377731,1.760556799546775
NE Appledore,Broadway and 42nd,2016,SL,23.970617684212403,1.760556799546775,15.9690155377731,1.760556799546775,KEEN ONE,Byrnes,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61057, 42.99184)",23.970617684212403,1.760556799546775,15.9690155377731,1.760556799546775
NE Appledore,Broadway and 42nd,2016,SL,23.970617684212403,1.760556799546775,15.9690155377731,1.760556799546775,KEEN ONE,Byrnes,40,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61057, 42.99184)",71.91185305263721,5.281670398640325,47.907046613319295,5.281670398640325
NE Appledore,Broadway and 42nd,2016,SL,23.970617684212403,1.760556799546775,15.9690155377731,1.760556799546775,KEEN ONE,Byrnes,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61057, 42.99184)",0,0,0,0
NE Appledore,Broadway and 42nd,2017,AGCL,15.536480832107213,NA,11.935439151904099,NA,KEEN ONE,Byrnes,0,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61152, 42.99266)",15.536480832107213,NA,11.935439151904099,NA
NE Appledore,Broadway and 42nd,2017,AGCL,15.536480832107213,NA,11.935439151904099,NA,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61152, 42.99266)",0,NA,0,NA
NE Appledore,Broadway and 42nd,2017,AGCL,15.536480832107213,NA,11.935439151904099,NA,KEEN ONE,Byrnes,24,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61152, 42.99266)",31.072961664214425,NA,23.870878303808198,NA
NE Appledore,Broadway and 42nd,2017,AGCL,15.536480832107213,NA,11.935439151904099,NA,KEEN ONE,Byrnes,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61152, 42.99266)",0,NA,0,NA
NE Appledore,Broadway and 42nd,2017,AGCL,15.536480832107213,NA,11.935439151904099,NA,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61152, 42.99266)",0,NA,0,NA
NE Appledore,Broadway and 42nd,2017,AGCL,15.536480832107213,NA,11.935439151904099,NA,KEEN ONE,Byrnes,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61152, 42.99266)",0,NA,0,NA
NE Appledore,Broadway and 42nd,2017,LADI,30.770594940549927,NA,19.20356327010655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-70.61152, 42.99266)",NA,NA,NA,NA
NE Appledore,Broadway and 42nd,2017,SL,67.98090436362446,5.41497200662068,62.161704151993106,5.41497200662068,KEEN ONE,Byrnes,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61152, 42.99266)",0,0,0,0
NE Appledore,Broadway and 42nd,2017,SL,67.98090436362446,5.41497200662068,62.161704151993106,5.41497200662068,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61152, 42.99266)",0,0,0,0
NE Appledore,Broadway and 42nd,2017,SL,67.98090436362446,5.41497200662068,62.161704151993106,5.41497200662068,KEEN ONE,Byrnes,24,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61152, 42.99266)",203.94271309087338,16.24491601986204,186.48511245597933,16.24491601986204
NE Appledore,Broadway and 42nd,2017,SL,67.98090436362446,5.41497200662068,62.161704151993106,5.41497200662068,KEEN ONE,Byrnes,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61152, 42.99266)",0,0,0,0
NE Appledore,Broadway and 42nd,2017,SL,67.98090436362446,5.41497200662068,62.161704151993106,5.41497200662068,KEEN ONE,Byrnes,40,I,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61152, 42.99266)",543.8472349089957,43.31977605296544,497.29363321594485,43.31977605296544
NE Appledore,Broadway and 42nd,2017,SL,67.98090436362446,5.41497200662068,62.161704151993106,5.41497200662068,KEEN ONE,Byrnes,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61152, 42.99266)",0,0,0,0
NE Appledore,Devil's Dance Floor,2014,SL,16.479025984473264,0.789140591545847,6.05340563428729,0.789140591545847,KEEN ONE,Byrnes,0,O,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.613883985, 42.99306904)",82.39512992236632,3.9457029577292353,30.26702817143645,3.9457029577292353
NE Appledore,Devil's Dance Floor,2014,SL,16.479025984473264,0.789140591545847,6.05340563428729,0.789140591545847,KEEN ONE,Byrnes,16,O,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.613883985, 42.99306904)",49.43707795341979,2.367421774637541,18.16021690286187,2.367421774637541
NE Appledore,Devil's Dance Floor,2014,SL,16.479025984473264,0.789140591545847,6.05340563428729,0.789140591545847,KEEN ONE,Byrnes,24,I,1,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.613883985, 42.99306904)",16.479025984473264,0.789140591545847,6.05340563428729,0.789140591545847
NE Appledore,Devil's Dance Floor,2014,SL,16.479025984473264,0.789140591545847,6.05340563428729,0.789140591545847,KEEN ONE,Byrnes,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.613883985, 42.99306904)",0,0,0,0
NE Appledore,Devil's Dance Floor,2014,SL,16.479025984473264,0.789140591545847,6.05340563428729,0.789140591545847,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.613883985, 42.99306904)",0,0,0,0
NE Appledore,Devil's Dance Floor,2014,SL,16.479025984473264,0.789140591545847,6.05340563428729,0.789140591545847,KEEN ONE,Byrnes,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.613883985, 42.99306904)",0,0,0,0
NE Appledore,Devil's Dance Floor,2015,LADI,123.39617181079389,NA,70.32075420137801,NA,KEEN ONE,Byrnes,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA,"c(-70.6134819891303, 42.9927154071629)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2015,LADI,123.39617181079389,NA,70.32075420137801,NA,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA,"c(-70.6134819891303, 42.9927154071629)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2015,LADI,123.39617181079389,NA,70.32075420137801,NA,KEEN ONE,Byrnes,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA,"c(-70.6134819891303, 42.9927154071629)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2015,LADI,123.39617181079389,NA,70.32075420137801,NA,KEEN ONE,Byrnes,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA,"c(-70.6134819891303, 42.9927154071629)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2015,LADI,123.39617181079389,NA,70.32075420137801,NA,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA,"c(-70.6134819891303, 42.9927154071629)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2015,LADI,123.39617181079389,NA,70.32075420137801,NA,KEEN ONE,Byrnes,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata,NA,"c(-70.6134819891303, 42.9927154071629)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2016,AGCL,8.75155206372933,NA,9.08183240005078,NA,KEEN ONE,Byrnes,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61309, 42.9976)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2016,AGCL,8.75155206372933,NA,9.08183240005078,NA,KEEN ONE,Byrnes,16,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61309, 42.9976)",8.75155206372933,NA,9.08183240005078,NA
NE Appledore,Devil's Dance Floor,2016,AGCL,8.75155206372933,NA,9.08183240005078,NA,KEEN ONE,Byrnes,24,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61309, 42.9976)",26.25465619118799,NA,27.245497200152343,NA
NE Appledore,Devil's Dance Floor,2016,AGCL,8.75155206372933,NA,9.08183240005078,NA,KEEN ONE,Byrnes,32,O,1,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61309, 42.9976)",8.75155206372933,NA,9.08183240005078,NA
NE Appledore,Devil's Dance Floor,2016,AGCL,8.75155206372933,NA,9.08183240005078,NA,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61309, 42.9976)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2016,AGCL,8.75155206372933,NA,9.08183240005078,NA,KEEN ONE,Byrnes,8,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61309, 42.9976)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2016,LADI,45.4636173356188,NA,45.4636173356188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-70.61309, 42.9976)",NA,NA,NA,NA
NE Appledore,Devil's Dance Floor,2016,SL,22.47365940835085,2.15581932815103,20.3346703798524,2.15581932815103,KEEN ONE,Byrnes,0,O,16,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61309, 42.9976)",359.5785505336136,34.49310925041648,325.3547260776384,34.49310925041648
NE Appledore,Devil's Dance Floor,2016,SL,22.47365940835085,2.15581932815103,20.3346703798524,2.15581932815103,KEEN ONE,Byrnes,16,O,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61309, 42.9976)",134.8419564501051,12.93491596890618,122.00802227911441,12.93491596890618
NE Appledore,Devil's Dance Floor,2016,SL,22.47365940835085,2.15581932815103,20.3346703798524,2.15581932815103,KEEN ONE,Byrnes,24,I,13,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61309, 42.9976)",292.15757230856104,28.02565126596339,264.35071493808124,28.02565126596339
NE Appledore,Devil's Dance Floor,2016,SL,22.47365940835085,2.15581932815103,20.3346703798524,2.15581932815103,KEEN ONE,Byrnes,32,O,8,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61309, 42.9976)",179.7892752668068,17.24655462520824,162.6773630388192,17.24655462520824
NE Appledore,Devil's Dance Floor,2016,SL,22.47365940835085,2.15581932815103,20.3346703798524,2.15581932815103,KEEN ONE,Byrnes,40,I,3,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61309, 42.9976)",67.42097822505255,6.46745798445309,61.00401113955721,6.46745798445309
NE Appledore,Devil's Dance Floor,2016,SL,22.47365940835085,2.15581932815103,20.3346703798524,2.15581932815103,KEEN ONE,Byrnes,8,I,11,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61309, 42.9976)",247.21025349185936,23.71401260966133,223.68137417837642,23.71401260966133
NE Appledore,Devil's Dance Floor,2017,AGCL,23.617545723815567,NA,17.28161129868955,NA,KEEN ONE,Byrnes,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61346, 42.99288)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2017,AGCL,23.617545723815567,NA,17.28161129868955,NA,KEEN ONE,Byrnes,16,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61346, 42.99288)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2017,AGCL,23.617545723815567,NA,17.28161129868955,NA,KEEN ONE,Byrnes,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61346, 42.99288)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2017,AGCL,23.617545723815567,NA,17.28161129868955,NA,KEEN ONE,Byrnes,32,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61346, 42.99288)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2017,AGCL,23.617545723815567,NA,17.28161129868955,NA,KEEN ONE,Byrnes,40,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61346, 42.99288)",0,NA,0,NA
NE Appledore,Devil's Dance Floor,2017,AGCL,23.617545723815567,NA,17.28161129868955,NA,KEEN ONE,Byrnes,8,I,2,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.61346, 42.99288)",47.235091447631135,NA,34.5632225973791,NA
NE Appledore,Devil's Dance Floor,2017,LADI,47.49104556368688,NA,45.4636173356188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-70.61346, 42.99288)",NA,NA,NA,NA
NE Appledore,Devil's Dance Floor,2017,SL,34.75758933480458,2.02866099579371,18.8889836133773,2.02866099579371,KEEN ONE,Byrnes,0,O,5,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61346, 42.99288)",173.7879466740229,10.143304978968551,94.44491806688649,10.143304978968551
NE Appledore,Devil's Dance Floor,2017,SL,34.75758933480458,2.02866099579371,18.8889836133773,2.02866099579371,KEEN ONE,Byrnes,16,O,7,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61346, 42.99288)",243.30312534363205,14.20062697055597,132.2228852936411,14.20062697055597
NE Appledore,Devil's Dance Floor,2017,SL,34.75758933480458,2.02866099579371,18.8889836133773,2.02866099579371,KEEN ONE,Byrnes,24,I,24,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61346, 42.99288)",834.1821440353099,48.68786389904904,453.33560672105517,48.68786389904904
NE Appledore,Devil's Dance Floor,2017,SL,34.75758933480458,2.02866099579371,18.8889836133773,2.02866099579371,KEEN ONE,Byrnes,32,O,32,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61346, 42.99288)",1112.2428587137465,64.91715186539872,604.4474756280736,64.91715186539872
NE Appledore,Devil's Dance Floor,2017,SL,34.75758933480458,2.02866099579371,18.8889836133773,2.02866099579371,KEEN ONE,Byrnes,40,I,6,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61346, 42.99288)",208.54553600882747,12.17196597476226,113.33390168026379,12.17196597476226
NE Appledore,Devil's Dance Floor,2017,SL,34.75758933480458,2.02866099579371,18.8889836133773,2.02866099579371,KEEN ONE,Byrnes,8,I,12,1,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima,NA,"c(-70.61346, 42.99288)",417.09107201765494,24.34393194952452,226.66780336052759,24.34393194952452
NE Appledore,Norwegian Cove,2014,AGCL,9.33106708161834,NA,6.34381238415259,NA,KEEN ONE,Byrnes,0,O,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.610730965, 42.990710959)",0,NA,0,NA
NE Appledore,Norwegian Cove,2014,AGCL,9.33106708161834,NA,6.34381238415259,NA,KEEN ONE,Byrnes,16,O,2,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.610730965, 42.990710959)",18.66213416323668,NA,12.68762476830518,NA
NE Appledore,Norwegian Cove,2014,AGCL,9.33106708161834,NA,6.34381238415259,NA,KEEN ONE,Byrnes,24,I,0,1,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum,NA,"c(-70.610730965, 42.990710959)",0,NA,0,NA
